PG.ProteinGroups;PG.Genes;[1] MEP_mBM_500c_40.raw.PG.Quantity;[2] MEP_mBM_500c_41.raw.PG.Quantity;[3] MEP_mBM_500c_42.raw.PG.Quantity;[4] MEP_mBM_500c_43.raw.PG.Quantity
P11352;Gpx1;193,21717834472656;38915,6015625;25575,47265625;23516,83203125
P11438;Lamp1;3603,443603515625;NaN;2290,72412109375;NaN
P11440;Cdk1;2500,355224609375;11333,1669921875;10247,650390625;15465,0546875
P11499;Hsp90ab1;134967,515625;413928,21875;390053,0625;608437,75
P11672;Lcn2;NaN;7961,38134765625;4853,90869140625;1466,0751953125
P11679;Krt8;248835,3125;50932,15234375;341055,25;NaN
P11688;Itga5;NaN;NaN;445,5331115722656;1039,4388427734375
P11835;Itgb2;5267,8173828125;18641,642578125;11931,0078125;5751,38330078125
P11930;Nudt19;378,2472839355469;NaN;600,8157348632812;NaN
P11983;Tcp1;12630,76953125;34946,95703125;35171,265625;50147,98046875
"P12023;P12023-2;P12023-3";App;841,4561767578125;NaN;NaN;NaN
P12265;Gusb;8401,3232421875;7569,61376953125;4483,61279296875;3464,126708984375
P12367;Prkar2a;6800,958984375;4256,3662109375;3567,933837890625;5265,611328125
P12382;Pfkl;5387,08984375;5006,3095703125;4622,57763671875;5488,38427734375
P12787;Cox5a;7793,732421875;1433,2882080078125;4658,90087890625;3067,436767578125
"P12815;P12815-2";Pdcd6;480,1642761230469;NaN;NaN;5886,20361328125
P12970;Rpl7a;28104,6015625;72242,953125;72621,265625;127511,140625
"P13020;P13020-2";Gsn;239569,03125;11053,0556640625;12483,1416015625;5552,6650390625
P13412;Tnni2;4692,14306640625;1876,920166015625;11574,91015625;4486,69189453125
P13439;Umps;6973,1806640625;13681,859375;7439,2548828125;10137,4609375
P13542;Myh8;6455,85595703125;NaN;5361,61474609375;5223,72509765625
P13634;Ca1;7687,50927734375;471606,40625;360561,15625;583043,6875
P13707;Gpd1;NaN;22465,951171875;17942,001953125;NaN
P13864;Dnmt1;NaN;13837,265625;15123,208984375;21880,318359375
P14069;S100a6;5706,5849609375;NaN;NaN;NaN
P14115;Rpl27a;NaN;63412,390625;93817,6796875;130545,0390625
P14131;Rps16;33797,90234375;92012,0234375;80875,296875;124485,578125
P14148;Rpl7;5748,52783203125;30229,37109375;23579,287109375;32442,45703125
P14152;Mdh1;140065,640625;84204,6015625;52917,46875;36665,23828125
P14206;Rpsa;27508,513671875;119493,5078125;102925,4296875;154537,21875
P14211;Calr;11283,677734375;41278,80078125;34426,9765625;55876,60546875
P14576;Srp54;1290,23095703125;3088,956787109375;3742,002685546875;4138,45458984375
"P14602;P14602-2";Hspb1;6242,9521484375;NaN;512,567138671875;4,424258232116699
P14685;Psmd3;7631,86083984375;8221,158203125;6839,12744140625;8013,14111328125
P14733;Lmnb1;22475,494140625;40392,4921875;46030,44921875;34931,53125
P14824;Anxa6;8065,580078125;29733,296875;20051,083984375;12402,4599609375
P14869;Rplp0;18093,240234375;57501,84375;56766,4375;79759,8828125
P14901;Hmox1;19209,724609375;14064,9990234375;5503,22412109375;2865,818603515625
P15089;Cpa3;NaN;NaN;963,31591796875;320,7821350097656
P15105;Glul;34316,59375;6197,15771484375;1013,9456787109375;NaN
"P15331;P15331-2;P15331-3";Prph;3881,82666015625;5799,72509765625;NaN;NaN
"P15379;P15379-10;P15379-11;P15379-12;P15379-13;P15379-2;P15379-3;P15379-4;P15379-5;P15379-6;P15379-7;P15379-8;P15379-9";Cd44;NaN;10126,6181640625;6714,77001953125;7617,4892578125
P15508;Sptb;NaN;6436,54248046875;54198,25;4482,5654296875
P15532;Nme1;20452,470703125;21251,125;16467,72265625;26123,875
"P15535;P15535-2";B4galt1;4170,3994140625;NaN;NaN;NaN
P15702;Spn;NaN;3160,866455078125;2022,9849853515625;2952,354248046875
P15864;Hist1h1c;259,2323303222656;22792,462890625;25823,365234375;21446,697265625
P16015;Ca3;NaN;4076,2724609375;36686,97265625;441,8357238769531
P16045;Lgals1;NaN;NaN;589,2514038085938;370,8699951171875
P16110;Lgals3;73807,40625;10351,900390625;6087,466796875;2201,504150390625
P16125;Ldhb;17824,494140625;1700,1729736328125;3066,05810546875;409,4978942871094
"P16330;P16330-2";Cnp;18956,40625;6464,99169921875;8888,7470703125;6312,2568359375
P16332;Mut;1439,43115234375;2334,10498046875;2877,98291015625;2996,5712890625
"P16546;P16546-2";Sptan1;26453,310546875;13891,4111328125;10921,9228515625;5891,611328125
P16563;Crisp2;4651,19677734375;NaN;NaN;NaN
P16627;Hspa1l;412769,71875;214120,046875;194110,359375;237635,703125
P16675;Ctsa;NaN;33441,66015625;19867,048828125;14589,5537109375
P16858;Gapdh;420848,15625;850357,3125;583903,0625;782177,8125
"P17047;P17047-2;P17047-3";Lamp2;NaN;5544,2548828125;3344,03857421875;3817,11474609375
P17095;Hmga1;33141,17578125;7486,69189453125;5579,24267578125;8936,1904296875
P17095-1;Hmga1;10424,6650390625;12245,822265625;11662,130859375;14552,0615234375
P17156;Hspa2;61844,94921875;54433,390625;8909,82421875;3036,981689453125
P17182;Eno1;287174,5625;265685,71875;97232,6171875;62649,58203125
P17225;Ptbp1;17201,2734375;29903,4140625;25811,23828125;28525,9296875
"P17426;P17426-2";Ap2a1;26902,470703125;25652,861328125;19778,046875;29515,46875
P17427;Ap2a2;NaN;1378,2822265625;674,46240234375;NaN
P17439;Gba;14675,7529296875;4345,2265625;2816,381591796875;NaN
P17515;Cxcl10;532,1112060546875;NaN;NaN;NaN
P17563;Selenbp1;8264,08203125;21919,892578125;20456,388671875;30320,4375
P17665;Cox7c;2057,044921875;9660,39453125;24429,892578125;24283,47265625
"P17679;P17679-2";Gata1;NaN;2673,6357421875;2300,75830078125;2569,068359375
"P17710;P17710-2;P17710-3;P17710-4";Hk1;4898,11474609375;5573,62548828125;4609,09619140625;4909,41064453125
P17742;Ppia;42678,28515625;244609,546875;146652,484375;213347,59375
P17751;Tpi1;514292,4375;71271,25;61248,05078125;54424,08984375
"P17879;Q61696";"Hspa1b;Hspa1a";27788,833984375;1167,330322265625;411,6415710449219;3898,328857421875
P17897;Lyz1;88829592;3947250,75;326317,8125;190158,53125
P17918;Pcna;17975,544921875;112599,9609375;76172,625;103883,4921875
P18242;Ctsd;11219,7578125;138995,671875;76090,3046875;47434,62890625
P18525;;2381,726806640625;NaN;NaN;NaN
P18528;;10184,1396484375;3515,947265625;NaN;NaN
"P18572;P18572-2";Bsg;NaN;1949,39990234375;2432,900634765625;NaN
P18654;Rps6ka3;5297,13623046875;4748,75927734375;4247,15625;2323,239990234375
P18760;Cfl1;245554,390625;417442,875;213674,78125;336603,71875
P19001;Krt19;80261,140625;16636,578125;29178,416015625;1295,0489501953125
P19096;Fasn;35827,69921875;5277,4814453125;11734,0478515625;7440,11083984375
P19157;Gstp1;6176,94873046875;6393,21337890625;6688,31396484375;10924,2109375
P19246;Nefh;NaN;NaN;NaN;5744,91650390625
P19253;Rpl13a;66742,1015625;40351,6796875;45326,61328125;76129,125
P19324;Serpinh1;NaN;2155,07861328125;6596,732421875;7749,7587890625
P19536;Cox5b;33154,4375;32255,373046875;42766,48046875;29937,333984375
P19783;Cox4i1;4182,54345703125;45226,140625;76511,3671875;56626,609375
P19788;Mgp;10780,4140625;26240,9375;19121,54296875;202024,078125
"P19973;P19973-2";Lsp1;NaN;10132,9072265625;5165,07568359375;1584,219482421875
P20029;Hspa5;382061,625;111322,09375;97308,65625;110741,4375
P20060;Hexb;49666,7890625;29285,3828125;16211,60546875;11342,796875
P20065-2;Tmsb4x;91596,40625;273577,375;68217,078125;72942,65625
P20108;Prdx3;2613,009033203125;12320,5458984375;11864,7841796875;5683,8701171875
P20152;Vim;29322,712890625;61078,59765625;78679,546875;35076,6328125
P20357;Map2;940,7604370117188;NaN;NaN;NaN
P20801;Tnnc2;7461,29150390625;6425,18115234375;25986,66796875;16951,970703125
P20918;Plg;6974,7451171875;NaN;1080,5625;NaN
P21107;Tpm3;22367,5078125;17905,61328125;14354,048828125;10935,1337890625
P21107-2;Tpm3;119583,6796875;45466,59765625;36344,1484375;35317,796875
P21126;Ubl4a;320,6977233886719;1519,473876953125;1211,8690185546875;1639,7159423828125
"P21271;P21271-3;Q99104";"Myo5b;Myo5b;Myo5a";1879,644775390625;NaN;NaN;NaN
P21278;Gna11;2084,510009765625;NaN;NaN;NaN
P21279;Gnaq;6872,29052734375;1531,9737548828125;NaN;NaN
"P21300;P45377";"Akr1b7;Akr1b8";3455,87060546875;2603,8359375;1882,2427978515625;387,8541259765625
P21550;Eno3;NaN;36244,4296875;56010,046875;5171,89208984375
P21619;Lmnb2;104109,359375;40612,14453125;72044,25;38712,51171875
P21812;Mcpt4;NaN;NaN;6303,404296875;1232,806640625
"P21956;P21956-2";Mfge8;NaN;NaN;8555,7109375;20189,767578125
P21958;Tap1;NaN;1073,6043701171875;759,3222045898438;NaN
P21981;Tgm2;7211,30419921875;7970,2861328125;13505,2392578125;9512,7490234375
P22091;Tal1;NaN;NaN;773,1066284179688;1218,148681640625
P22599;Serpina1b;NaN;NaN;10032,041015625;NaN
"P22907;P22907-2";Hmbs;NaN;9675,146484375;5805,60693359375;5901,68701171875
P22935;Crabp2;1403,3182373046875;NaN;NaN;NaN
P23116;Eif3a;14316,6376953125;8148,1953125;8209,697265625;11003,3779296875
P23188;Furin;3073,496337890625;1296,5552978515625;1512,4869384765625;NaN
P23198;Cbx3;16553,576171875;11000,86328125;9608,9072265625;14757,421875
P23249;Mov10;245,7237091064453;NaN;NaN;NaN
P23475;Xrcc6;1663,1064453125;2098,115234375;3120,732177734375;2838,9697265625
P23492;Pnp;85824,171875;131049,8359375;116195,96875;135048,453125
"P23506;P23506-2";Pcmt1;5007,05224609375;6940,53466796875;4718,326171875;4419,4580078125
P23591;Tsta3;NaN;15025,990234375;11849,1708984375;15834,818359375
P23780;Glb1;2762,82861328125;23857,88671875;26039,771484375;8644,185546875
P23927;Cryab;18363,966796875;12203,2705078125;7086,7158203125;9638,3427734375
P23953;Ces1c;19050,298828125;NaN;4353,8330078125;NaN
P24270;Cat;96094,265625;40693,28515625;21704,576171875;12790,2373046875
P24369;Ppib;117427,015625;49462,71875;58577,45703125;89244,765625
P24452;Capg;16039,7158203125;31046,953125;16524,162109375;12453,939453125
P24527;Lta4h;23320,91796875;37448,5078125;13754,0087890625;11460,021484375
P24547;Impdh2;7674,3154296875;16639,65625;16157,8837890625;21197,650390625
P24549;Aldh1a1;157068,84375;25379,703125;12221,333984375;15955,0068359375
P24668;M6pr;NaN;1032,6004638671875;1000,6953735351562;721,6356811523438
"P24788;P24788-2";Cdk11b;3070,834716796875;3237,801025390625;2612,650146484375;4591,56396484375
P25206;Mcm3;4665,40380859375;36035,0390625;37079,7578125;53843,48046875
P25444;Rps2;7618,08349609375;28947,892578125;27437,341796875;42712,73046875
"P25799;P25799-2;P25799-3;P25799-4";Nfkb1;2054,076904296875;850,6419067382812;676,8613891601562;NaN
"P25911;P25911-2";Lyn;1905,1605224609375;NaN;692,0013427734375;364,792236328125
"P25976;P25976-2";Ubtf;751,2311401367188;4460,87744140625;4988,0087890625;8012,99560546875
P26039;Tln1;8832,7646484375;28358,044921875;21939,470703125;26601,919921875
P26040;Ezr;203079,640625;26188,39453125;15126,396484375;16073,12109375
P26041;Msn;123584,8359375;73022,953125;29520,697265625;33921,1796875
P26043;Rdx;114267,640625;70625;60573,09765625;69391,171875
P26231;Ctnna1;21467,125;25289,6328125;7874,6357421875;2741,83740234375
P26350;Ptma;NaN;31103,755859375;22625,185546875;26954,689453125
P26369;U2af2;7712,65673828125;23144,345703125;39096,1875;52080,66015625
P26443;Glud1;23103,087890625;37826,87109375;28566,08984375;24515,298828125
P26516;Psmd7;97640,046875;57623,671875;16807,06640625;13259,8779296875
P26638;Sars;182,54737854003906;14531,587890625;11521,287109375;14197,7197265625
P26883;Fkbp1a;8490,11328125;NaN;699,4996948242188;NaN
P27005;S100a8;26463,169921875;1358698,125;807115,125;338632,53125
"P27048;P63163";"Snrpb;Snrpn";2483,497314453125;5450,259765625;10220,5927734375;12413,76953125
P27573;Mpz;NaN;NaN;6795,07421875;NaN
P27601;Gna13;1991,7957763671875;1115,85546875;627,7369995117188;1150,630859375
P27612;Plaa;4881,400390625;5662,10400390625;1900,531494140625;2988,69287109375
P27659;Rpl3;9088,8837890625;37589,25390625;37751,09765625;61720,515625
P27773;Pdia3;20605,513671875;60282,09765625;48110,67578125;54814,12890625
P27808;Mgat1;4654,75927734375;NaN;182,14047241210938;91,66565704345703
P28063;Psmb8;7212,78125;16529,107421875;10258,8662109375;10242,3349609375
P28076;Psmb9;NaN;10157,5517578125;3758,447021484375;6645,0185546875
P28271;Aco1;718,7066040039062;3307,959716796875;2160,91552734375;2772,375
P28293;Ctsg;3548,189697265625;46410,41015625;48547,14453125;48576,38671875
P28352;Apex1;NaN;1447,8167724609375;1074,78271484375;2452,8173828125
P28474;Adh5;2007,2940673828125;550,0225830078125;486,0702209472656;NaN
"P28481;P28481-1;P28481-2;P28481-4;P28481-5;P28481-6;P28481-7";Col2a1;NaN;14447,0595703125;50514,7265625;2937145
P28574;Max;NaN;NaN;NaN;1103,1768798828125
"P28650;P28650-2";Adssl1;NaN;NaN;1018,4510498046875;785,8651123046875
P28653;Bgn;NaN;NaN;22325,40234375;292011,53125
P28654;Dcn;NaN;NaN;38262,43359375;13194,3056640625
P28656;Nap1l1;NaN;13988,029296875;16080,173828125;24955,892578125
"P28660;P28660-2";Nckap1;1222,145263671875;NaN;NaN;NaN
P28665;Mug1;681,2822265625;4901,62109375;2044,2869873046875;144,22805786132812
"P28740;P28740-1;P28740-2";Kif2a;640,495361328125;763,2860717773438;1107,7020263671875;1969,7861328125
P28843;Dpp4;5821,2392578125;NaN;NaN;NaN
P29341;Pabpc1;11864,9697265625;70987,046875;53985,9375;78407,03125
"P29351;P29351-2";Ptpn6;12898,5859375;17438,986328125;12957,423828125;7984,67236328125
P29391;Ftl1;18927,96484375;283465,71875;75848,8828125;56066,30078125
P29416;Hexa;8361,4736328125;19399,861328125;17121,291015625;10454,59375
"P29477;P70313";"Nos2;Nos3";2222,993896484375;NaN;550,030517578125;NaN
"P29533;P29533-2";Vcam1;NaN;1037,033203125;2252,994140625;2881,22119140625
P29595;Nedd8;23069,87109375;18347,640625;9981,63671875;11905,73828125
P29758;Oat;4443,9296875;11512,486328125;13208,677734375;13640,814453125
P29788;Vtn;NaN;NaN;6132,7958984375;4592,9248046875
P30275;Ckmt1;32857,17578125;25618,771484375;NaN;NaN
P30355;Alox5ap;NaN;9827,3466796875;9193,904296875;3834,392578125
P30412;Ppic;20259,419921875;NaN;NaN;1556,4112548828125
P30416;Fkbp4;NaN;27907,33203125;21886,09765625;40106,7578125
P30677;Gna14;8463,857421875;NaN;1176,9114990234375;1329,6754150390625
P30681;Hmgb2;5047,2958984375;23627,640625;33301,40234375;68118,6484375
P30993;C5ar1;NaN;1088,2646484375;570,258544921875;NaN
"P30999;P30999-2;P30999-3";Ctnnd1;3965,624755859375;NaN;833,5192260742188;NaN
P31001;Des;2046,0108642578125;2137,89404296875;10428,337890625;1323,300537109375
P31254;Uba1y;4181,4208984375;NaN;NaN;NaN
P31324;Prkar2b;NaN;NaN;3407,463623046875;2907,120361328125
P31725;S100a9;6027,6923828125;45660,83203125;31459,28125;19143,169921875
P31786;Dbi;NaN;6886,40283203125;5260,33642578125;6299,91796875
P31938;Map2k1;8568,9033203125;2363,4443359375;1274,1512451171875;2724,066650390625
"P31996;P31996-2";Cd68;NaN;3085,974365234375;1098,8834228515625;335,8414611816406
P32020;Scp2;1299,361328125;6126,8466796875;4569,01171875;4087,6767578125
P32067;Ssb;NaN;23010,322265625;15190,033203125;21902,734375
P32233;Drg1;12136,201171875;5803,46533203125;4725,3359375;6573,43896484375
P32261;Serpinc1;2118,53955078125;19930,60546875;3019,8310546875;NaN
P32883;Kras;2417,268310546875;NaN;NaN;NaN
"P32921;P32921-2";Wars;NaN;5956,98974609375;3533,11279296875;2523,98681640625
P33174;Kif4;NaN;3990,784423828125;2338,76025390625;3776,37939453125
P33609;Pola1;21016,076171875;5907,4189453125;2073,583740234375;1482,343994140625
P33610;Prim2;NaN;4940,98486328125;1706,194580078125;3636,714599609375
P33611;Pola2;NaN;9113,4599609375;5374,24951171875;7687,09716796875
P34022;Ranbp1;9443,751953125;10664,20703125;7504,966796875;9655,814453125
P34884;Mif;48348,3984375;46930,45703125;33742,65234375;56665,77734375
P35123;Usp4;481,2474365234375;1551,447265625;1173,861572265625;1733,0311279296875
"P35235;P35235-2";Ptpn11;3452,986083984375;NaN;839,3488159179688;1231,2044677734375
P35278;Rab5c;13061,9208984375;16766,796875;14334,7783203125;15282,3779296875
"P35279;P35279-2";Rab6a;38578,609375;15118,63671875;13360,7724609375;12101,005859375
P35282;Rab21;322,83984375;2642,593017578125;2652,2900390625;1808,21826171875
P35293;Rab18;12538,76953125;4485,9658203125;4199,400390625;4845,43994140625
P35441;Thbs1;110564,828125;14573,798828125;14611,541015625;100543,125
P35486;Pdha1;NaN;18884,697265625;29459,369140625;23418,583984375
P35492;Hal;126117,0859375;10379,642578125;15575,822265625;6862,265625
P35550;Fbl;4286,3134765625;34878,66796875;40365,5703125;40924,91796875
P35564;Canx;6028,94482421875;19588,79296875;39506,66796875;16927,591796875
"P35601;P35601-2";Rfc1;NaN;3210,8759765625;2977,55615234375;3947,030517578125
P35700;Prdx1;103790,5234375;161902,328125;153553,625;131586,75
P35821;Ptpn1;1199,59423828125;1842,38232421875;1161,8504638671875;1161,9771728515625
"P35922;P35922-2;P35922-3;P35922-4;P35922-5;P35922-6";Fmr1;NaN;NaN;512,3189697265625;1277,581787109375
P35979;Rpl12;103675,953125;147955,890625;133432,046875;200247,328125
P35980;Rpl18;4608,22998046875;45039,6328125;44703,91796875;77258,9921875
P35991;Btk;93235,3515625;1968,633056640625;4012,6123046875;5827,7626953125
P36371;Tap2;NaN;1754,8046875;1027,4892578125;1179,8878173828125
P36423;Tbxas1;NaN;NaN;327,71893310546875;NaN
P36552;Cpox;4186,7392578125;39341,9375;40198,2578125;41320,4765625
P37040;Por;12106,9736328125;15067,6591796875;9863,4462890625;8573,3447265625
P37913;Lig1;NaN;8541,01953125;12302,01171875;19117,6484375
P38060;Hmgcl;NaN;3337,549560546875;3433,1826171875;3973,56494140625
P38647;Hspa9;32893,12109375;64755,4921875;67397,0703125;75057,171875
P39054;Dnm2;8126,9091796875;7959,52099609375;5676,79638671875;4751,17578125
P39447;Tjp1;1637,955078125;3149,169921875;700,6663818359375;2,719966411590576
P39654;Alox15;11674,1953125;NaN;NaN;NaN
P39749;Fen1;NaN;5669,01611328125;4607,099609375;5883,47900390625
P40124;Cap1;58356,69921875;255824,265625;99119,0078125;73849,7109375
P40142;Tkt;143092,328125;162508,625;129500,8359375;150820,125
"P40336;P40336-2";Vps26a;8394,6259765625;2636,827880859375;1640,106689453125;1486,1566162109375
P41105;Rpl28;7490,91748046875;37370,53515625;22883,708984375;42766,8046875
P41216;Acsl1;7898,484375;4261,84521484375;8299,89453125;5504,80712890625
P41233;Abca1;934,6953735351562;NaN;NaN;NaN
P41241;Csk;4197,0576171875;8818,0048828125;5665,50244140625;5802,7275390625
P41245;Mmp9;NaN;11530,8994140625;11189,6396484375;12257,1318359375
P42125;Eci1;473,1782531738281;6891,4453125;6156,17578125;6338,26513671875
P42208;Sept2;27962,66015625;12491,4345703125;9065,8955078125;11283,94140625
P42225;Stat1;NaN;12025,8916015625;9143,5029296875;6662,7353515625
"P42227;P42227-2;P42227-3";Stat3;5312,119140625;4429,529296875;2450,985595703125;2967,5966796875
P42567;Eps15;NaN;2787,09765625;3018,470947265625;1963,4827880859375
P42669;Pura;1134,5155029296875;3422,371826171875;3859,643798828125;3874,3984375
P42932;Cct8;22440,3671875;47836,97265625;41323,859375;57006,6328125
P43024;Cox6a1;28113,94140625;40320,5546875;42043,375;40270,3984375
P43247;Msh2;8949,083984375;4634,8583984375;2773,51025390625;367,3437805175781
P43274;Hist1h1e;65661,5234375;502205,09375;508742,71875;468166,34375
P43275;Hist1h1a;7600,279296875;214265,03125;224819;227245,078125
P43276;Hist1h1b;52268,5078125;404407,375;399749,125;367384,9375
P43277;Hist1h1d;96033,9140625;1258911,625;1264213,25;1064048,25
P45376;Akr1b1;10311,6123046875;34138,2109375;17258,66796875;19560,41796875
P45700;Man1a1;14772,5576171875;2119,349365234375;627,3233642578125;NaN
P45878;Fkbp2;3228,122802734375;4337,388671875;3947,839111328125;5455,8759765625
P45952;Acadm;2921,85205078125;8680,0498046875;9422,6767578125;9035,783203125
P46061;Rangap1;NaN;4763,498046875;6005,73974609375;5838,59765625
P46412;Gpx3;2718,690673828125;NaN;NaN;NaN
P46460;Nsf;17459,2734375;8364,0849609375;5723,947265625;6636,60546875
P46467;Vps4b;13699,3994140625;12728,625;5933,57177734375;7749,05419921875
P46471;Psmc2;17788,849609375;12886,6025390625;13606,515625;17084,0859375
"P46638;P62492";"Rab11b;Rab11a";79069,921875;37254,12890625;30441,6640625;39343,6484375
P46664;Adss;32292,966796875;16878,28125;11109,9990234375;18636,009765625
"P46735;P46735-2";Myo1b;14409,3046875;NaN;NaN;NaN
"P46737;P46737-2;Q7M757";"Brcc3;Brcc3;C6.1al";3472,32373046875;NaN;NaN;NaN
P46935;Nedd4;1486,69677734375;2629,104248046875;2720,7763671875;3846,451171875
P46978;Stt3a;1571,5762939453125;3025,11572265625;3146,1298828125;4966,5283203125
P47199;Cryz;5421,42431640625;965,997314453125;NaN;605,5098266601562
P47738;Aldh2;13475,6953125;91398,3671875;76780,453125;81935,703125
P47739;Aldh3a1;25977,212890625;NaN;465,5643615722656;NaN
P47753;Capza1;812,0452270507812;30557,224609375;22095,822265625;19384,177734375
P47754;Capza2;37856,05078125;49888,24609375;29807,486328125;32624,498046875
"P47757-2;P47757-4";Capzb;136105,671875;41142,86328125;34232,10546875;28257,35546875
"P47791;P47791-2";Gsr;10760,857421875;19755,453125;12384,416015625;14483,1875
"P47811;P47811-3;P47811-4";Mapk14;3661,01025390625;NaN;NaN;NaN
"P47856;P47856-2";Gfpt1;16353,783203125;41512,36328125;7505,42236328125;6180,65771484375
"P47857;P47857-2;P47857-3";Pfkm;NaN;4638,859375;3012,623046875;1171,220947265625
P47878;Igfbp3;3000,1826171875;NaN;NaN;NaN
P47911;Rpl6;62994,2890625;106272,96875;102803,3671875;155575,125
P47915;Rpl29;NaN;30110,103515625;17364,83984375;31274,283203125
P47934;Crat;1585,3602294921875;NaN;433,45318603515625;78,14950561523438
P47941;Crkl;5945,70751953125;4347,99169921875;3420,527099609375;3605,40185546875
P47962;Rpl5;1840,2269287109375;24621,525390625;18590,138671875;28292,05859375
P47963;Rpl13;20817,08203125;87922,6875;76342,90625;149534,25
P47964;Rpl36;NaN;10255,3603515625;5856,107421875;12283,048828125
P47968;Rpia;17739,482421875;22561,15625;20174,52734375;22173,001953125
"P48024;Q9CXU9";"Eif1;Eif1b";7590,9375;5952,736328125;5611,236328125;5707,64453125
P48025;Syk;699,2052001953125;7282,0517578125;3134,13818359375;4383,59228515625
P48036;Anxa5;2232,47021484375;30318,287109375;25323,181640625;31018,0234375
P48193;Epb41;NaN;8752,59375;18264,5;6537,93798828125
P48678;Lmna;147040,515625;22751,19921875;63833,88671875;34642,72265625
P48722;Hspa4l;10718,09375;413,4950256347656;4073,558349609375;10025,078125
P48758;Cbr1;1686,4813232421875;13080,9677734375;8443,7001953125;10933,7666015625
P48771;Cox7a2;NaN;8881,0126953125;14267,390625;15657,58984375
